Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20090302X91941,Accident,WPR09CA137,2009-03-02,"Coachella, CA",United States,033420N,0116950W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N180RR,RUDOLPH RALPH MONROE,STARLITE,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,A total loss of engine power due to oil starvation to the rear crankshaft journal.,25-09-2020
20090302X94306,Accident,CEN09CA184,2009-03-02,"San Antonio, TX",United States,294825N,0982520W,1T7,Kesler Airport,Non-Fatal,Substantial,Airplane,N2262D,MARRERO ANDRES,STARDUSTER,Yes,1.0,Reciprocating,091,Unknown,Personal,RCS AERONAUTICAL INC,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's loss of control during take off. Contributing to the accident was the crosswind component.,25-09-2020
20090309X63114,Accident,WPR09FA146,2009-03-02,"Arcata, CA",United States,041354N,1241011W,KACV,Arcata,Fatal,Destroyed,Airplane,N521DS,DIAMOND AIRCRAFT IND INC,DA-40,No,1.0,Reciprocating,091,Unknown,Personal,Mitchell Enterprizes Inc.,2.0,0.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain proper altitude and glidepath while executing a night instrument approach. Contributing to the accident was the pilot's fatigue.,25-09-2020
20090304X60451,Accident,WPR09LA139,2009-03-03,"Calexico, CA",United States,344041N,1153428W,KCXL,Calexico,Non-Fatal,Substantial,Airplane,N9166E,MAULE,M-5,No,1.0,Reciprocating,091,Unknown,Aerial Observation,John A. Reed,0.0,0.0,0.0,2.0,VMC,Unknown,A loss of engine power for undetermined reasons.,25-09-2020
20090304X63009,Accident,WPR09FA141,2009-03-03,"Antelope Island, UT",United States,405733N,1121349W,Unknown,Unknown,Fatal,Substantial,Airplane,N3683X,STEPHENSON,ZODIAC 601 XL,Yes,1.0,Reciprocating,091,Unknown,Personal,Kirk Babbitt,1.0,0.0,0.0,0.0,VMC,Unknown,The in-flight failure of both wings due to aileron flutter. The aileron flutter was the result of inadequate wing stiffness and the lack of aileron counterbalances.,25-09-2020
20090304X53013,Accident,CEN09CA186,2009-03-04,"Athens, TX",United States,032950N,0954942W,F44,Athens Municipal,Non-Fatal,Substantial,Airplane,N5470V,BEECH,A36,No,1.0,Reciprocating,091,Unknown,Unknown,Unknown,0.0,1.0,0.0,0.0,VMC,Unknown,The non-certificated pilot's failure to maintain control during his unauthorized use of the airplane.,25-09-2020
20090306X05247,Accident,CEN09LA190,2009-03-04,"Wood Lake, NE",United States,425213N,0100330W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N3352B,PIPER,PA-18A,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,2.0,0.0,VMC,Unknown,"The pilot's failure to maintain adequate airspeed during the initial climb, which resulted in an aerodynamic stall.",25-09-2020
20090305X52415,Accident,ERA09CA181,2009-03-05,"Crystal River, FL",United States,028522N,0823413W,CGC,Crystal River Airport,Non-Fatal,Substantial,Airplane,N94563,CESSNA,152,No,1.0,Reciprocating,091,Unknown,Instructional,Airline Career Associates (Orlando Flight Training,0.0,0.0,0.0,1.0,VMC,Unknown,The student pilot's improper recovery from a bounced landing.,25-09-2020
20090306X40553,Accident,ERA09LA182,2009-03-05,"Burgaw, NC",United States,343140N,0077510W,7NC1,Stag Air Park,Fatal,Substantial,Airplane,N404AF,MOORE GLENN,MORONCA,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,A partial loss of engine power due to fuel contamination as a result of the pilot's operation of the airplane with a deteriorated fuel tank.,25-09-2020
20090310X81527,Accident,ERA09CA192,2009-03-05,"Morristown, NJ",United States,404815N,0742418W,MMU,Morristown Municipal Airport,Non-Fatal,Substantial,Airplane,N176MA,DIAMOND AIRCRAFT IND INC,DA 20-C1,No,1.0,Unknown,091,Unknown,Instructional,Robert Haddow,0.0,0.0,0.0,1.0,VMC,Unknown,The student pilot's failure to maintain directional control during the takeoff roll.,25-09-2020
20090306X63229,Accident,CEN09CA192,2009-03-06,"Thomas, OK",United States,035437N,0983928W,1O4,Thomas Municipal Airport,Non-Fatal,Substantial,Airplane,N7681E,CHAMPION,7FC,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,2.0,0.0,0.0,VMC,Unknown,A partial loss of engine power for undetermined reasons.,25-09-2020
20090306X81813,Accident,ERA09LA184,2009-03-06,"Ocala, FL",United States,029136N,0008293W,Unknown,Unknown,Fatal,Substantial,Airplane,N551X,KEVIN ELDREDGE,Stewart,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,A loss of engine power due to contamination and clogging of the fuel system by a post-assembly fuel tank sealant.,25-09-2020
20090308X11044,Accident,WPR09CA143,2009-03-06,"Bakersfield, CA",United States,035261N,0119325W,BFL,Bakersfield Meadows,Non-Fatal,Substantial,Airplane,N4134B,BELLANCA,17-31ATC,No,1.0,Reciprocating,091,Unknown,Personal,David N Crowe,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to maintain directional control while landing.,25-09-2020
20090309X15351,Accident,CEN09CA194,2009-03-06,"Harrold, SD",United States,443120N,0994420W,5G3,Harrold,Non-Fatal,Substantial,Airplane,N648LA,AIR TRACTOR INC,AT-502B,No,1.0,Turbo Prop,091,Unknown,Other Work Use,Unknown,0.0,1.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain clearance from the power lines during his turn to reverse course due to weather.  Contributing to the accident was the reduced visibility at the time of the accident.,25-09-2020
20090309X31519,Accident,ERA09LA187,2009-03-06,"Leonardtown, MD",United States,381958N,0763411W,2W6,St. Mary's County Regional,Non-Fatal,Substantial,Airplane,N28MD,Doyle-Michael,Sonerai-II,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,1.0,0.0,0.0,VMC,Unknown,The pilot's continued operation of the airplane with a known mechanical deficiency. Contributing to the accident was the improper installation of the electronic ignition system.,25-09-2020
20090310X30501,Accident,WPR09LA149,2009-03-06,"Oceanside, CA",United States,033141N,1175116W,Unknown,Unknown,Fatal,Destroyed,Airplane,N726RJ,CESSNA,172N,No,1.0,Reciprocating,091,Unknown,Personal,Golden Wings Flying Club,1.0,0.0,0.0,0.0,VMC,Unknown,A loss of aircraft control for undetermined reasons.,25-09-2020
20090311X01405,Accident,ERA09CA195,2009-03-06,"Cleveland, MS",United States,334540N,0904528W,RNV,Cleveland Municipal Airport,Non-Fatal,Substantial,Airplane,N6089K,CESSNA,172P,No,1.0,Reciprocating,091,Unknown,Instructional,DELTA STATE UNIVERSITY,0.0,0.0,0.0,2.0,VMC,Unknown,The inadvertent encounter with a bird in flight.,25-09-2020
20090309X25653,Accident,CEN09LA196,2009-03-07,"Greencastle, IN",United States,039381N,0864849W,4I7,Putnam County Airport,Fatal,Substantial,Airplane,N933WF,FRITZ,RV3-A,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,A partial loss of engine power for undetermined reasons and the pilot's failure to maintain aircraft control during the emergency descent.,25-09-2020
20090309X43538,Accident,ERA09LA189,2009-03-07,"Montauk, NY",United States,413514N,0071558W,MTP,Montauk Airport,Non-Fatal,Substantial,Airplane,N574PG,CIRRUS DESIGN CORP,SR22,No,1.0,Reciprocating,091,Unknown,Instructional,Air Box LLC,0.0,0.0,0.0,2.0,VMC,Unknown,The student pilot's failure to maintain directional control during takeoff. Contributing to the accident was the instructor's delayed remedial action.,25-09-2020
20090309X61727,Accident,ERA09LA191,2009-03-07,"Millville, NJ",United States,039222N,0075412W,MIV,Millville Municipal Airport,Non-Fatal,Destroyed,Airplane,N188TD,GRUMMAN,TBM-3,No,1.0,Reciprocating,091,Unknown,Personal,CLAIRE AVIATION,0.0,0.0,1.0,0.0,VMC,Unknown,The pilot/mechanics failure to properly torque the fuel pressure line B-nut to the carburetor fitting.,25-09-2020
20090308X12520,Accident,WPR09LA145,2009-03-08,"Oceanside, CA",United States,331757N,0117283W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N2478B,CESSNA,172R,No,1.0,Reciprocating,091,Unknown,Personal,Alan Jacobson,0.0,1.0,2.0,0.0,VMC,Unknown,A total loss of engine power in flight due to the fatigue failure of the No. 4 cylinder.,25-09-2020
20090308X13450,Accident,ERA09FA185,2009-03-08,"Carrollton, GA",United States,333246N,0085828W,Unknown,Unknown,Fatal,Destroyed,Airplane,N1913M,CESSNA,182P,No,1.0,Reciprocating,091,NSCH,Personal,Unknown,3.0,0.0,0.0,0.0,IMC,Unknown,"The pilot's decision to continue visual flight rules flight into an area of reduced visibility weather conditions, which resulted in disorientation and subsequent loss of aircraft control.",25-09-2020
20090309X94500,Accident,WPR09CA147,2009-03-08,"Santa Rosa, CA",United States,383032N,1224828W,STS,Santa Rosa,Non-Fatal,Substantial,Airplane,N424RV,Robert Frisbey,RV4,Yes,1.0,Reciprocating,091,Unknown,Personal,Christopher Harris,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's inadequate recovery from a bounced landing.,25-09-2020
20090324X14206,Accident,ERA09LA209,2009-03-08,"Lumberton, MS",United States,031056N,0892857W,4R1,I H Bass Jr Memorial Airport,Non-Fatal,Substantial,Airplane,N8560Y,PIPER,PA-30,No,2.0,Reciprocating,091,Unknown,Personal,Robert J Albrecht,0.0,0.0,0.0,1.0,VMC,Unknown,Collapse of the landing gear due to worn left main landing gear components.,25-09-2020
20090309X20142,Accident,CEN09FA195,2009-03-09,"Golden, NM",United States,351413N,0106129W,1N1,Sandia Airpark Estates Airport,Fatal,Destroyed,Airplane,N9646L,GRUMMAN AMERICAN AVN. CORP.,AA-1B,No,1.0,Reciprocating,091,Unknown,Personal,RUPERT RANDAL N,2.0,0.0,0.0,0.0,IMC,Unknown,The pilot's continued visual flight into instrument meteorological conditions. Contributing to the accident were the pilot's recent usage of alcohol and his subsequent impairment.,25-09-2020
20090309X35329,Accident,ERA09LA188,2009-03-09,"Dade City, FL",United States,281921N,0082818W,Unknown,Unknown,Fatal,Substantial,Airplane,N262MX,MXR TECHNOLOGIES,MX2,Yes,1.0,Reciprocating,091,Unknown,Personal,Paul Lee Lopez,2.0,0.0,0.0,0.0,VMC,Unknown,An in-flight loss of aircraft control for an undetermined reason.,25-09-2020
20090309X54240,Accident,ERA09CA190,2009-03-09,"Belmar, NJ",United States,401113N,0074729W,BLM,Monmouth Executive Airport,Non-Fatal,Substantial,Airplane,N28DA,PIPER,PA-42,No,2.0,Turbo Prop,091,Unknown,Positioning,HORTMONT AVIATION SERVICES INC,0.0,0.0,0.0,2.0,IMC,Unknown,"The pilot's improper flare, which resulted in a hard landing.",25-09-2020
20090310X83507,Accident,CEN09CA199,2009-03-09,"Tulsa, OK",United States,036213N,0095592W,RVS,Richard Lloyd Jones Jr Airport,Non-Fatal,Substantial,Airplane,N47NR,ROACH NEIL,GLASAIR SU,Yes,1.0,Reciprocating,091,Unknown,Instructional,"White Buffalo Environmental, Inc",0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's improper flare, and the flight instructor's delayed remedial action.",25-09-2020
20090310X44201,Accident,ERA09LA193,2009-03-10,"Live Oak, FL",United States,030180N,0083128W,Unknown,Unknown,Fatal,Destroyed,Airplane,N601DE,BURKHOLDER JIMMY C,Zodiac 601HD,Yes,1.0,Reciprocating,091,Unknown,Personal,BURKHOLDER JIMMY C,2.0,0.0,0.0,0.0,VMC,Unknown,The pilot's loss of control of the airplane for undetermined reasons.,25-09-2020
20090312X34256,Accident,CEN09LA206,2009-03-10,"Aberdeen, SD",United States,452657N,0982519W,KABR,Aberdeen Regional Airport,Non-Fatal,Substantial,Airplane,N402BP,CESSNA,402B,No,2.0,Reciprocating,135,NSCH,Unknown,"Business Aviation Courier, Inc.",0.0,0.0,0.0,1.0,IMC,Unknown,"The pilot's continued flight into adverse weather and icing conditions, and his failure to maintain aircraft control resulting in a hard landing. Contributing to the accident was the accumulation of airframe ice and the strong, gusting crosswinds.",25-09-2020
20090312X80102,Accident,ERA09CA196,2009-03-12,"Darlington, SC",United States,341644N,0795535W,6J7,Branhams Airport,Non-Fatal,Substantial,Airplane,N82891,PIPER,PA-28,No,1.0,Reciprocating,091,Unknown,Personal,Skyline Aviation,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to maintain directional control during the landing roll. Contributing to the accident were the dark night and the pilot's lack of experience.,25-09-2020
20090316X41503,Accident,CEN09CA213,2009-03-12,"Durango, CO",United States,003793N,0107458W,DRO,Durango-La Plata County,Non-Fatal,Substantial,Airplane,N8245H,BEECH,58,No,2.0,Reciprocating,091,Unknown,Instructional,SAN JUAN PILOT TRAINING INC,0.0,0.0,0.0,2.0,VMC,Unknown,The student pilot's improper landing flare and the flight instructor's delayed remedial action.,25-09-2020
20090316X10236,Accident,CEN09LA211,2009-03-13,"Shelbyville, IN",United States,393459N,0854817W,GEZ,Shelbyville Municipal Airport,Non-Fatal,Substantial,Airplane,N338WS,PIPER,PA-23-160,No,2.0,Reciprocating,091,Unknown,Ferry,Delbert Reiff,0.0,0.0,0.0,1.0,VMC,Unknown,The loss of engine power during cruise flight due to fuel contamination. Also causal was the pilot's decision to conduct the flight with known contaminants in the fuel.,25-09-2020
20090314X10623,Accident,ANC09LA023,2009-03-14,"Healy, AK",United States,634455N,1501946W,Z90,Stampede,Non-Fatal,Substantial,Airplane,N6478V,HELIO,H-295,No,1.0,Reciprocating,135,NSCH,Unknown,WRIGHT AIR SERVICE INC,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilot's delay in initiating a climb while he was packing snow with the airplane's skis in preparation for landing, resulting in a collision with brush.",25-09-2020
20090315X21847,Accident,WPR09FA150,2009-03-14,"Pomona, CA",United States,003439N,1174750W,KPOC,Brackett Field Airport,Fatal,Destroyed,Airplane,N129AB,PIPER,PA28-236,No,1.0,Reciprocating,091,Unknown,Personal,Charles W Shaffer,2.0,0.0,0.0,0.0,IMC,Unknown,The pilot's spatial disorientation while flying in instrument meteorological conditions that resulted in a loss of control of the airplane. Contributing to the accident was the pilot's lack of recent instrument flying experience.,25-09-2020
20090316X52540,Accident,CEN09LA214,2009-03-14,"Fort Morgan, CO",United States,040201N,0103488W,FMM,Fort Morgan Municipal,Non-Fatal,Substantial,Airplane,N130WM,MARLMAN,STOL CH 801,Yes,1.0,Reciprocating,091,Unknown,Personal,FANNING DAN W,0.0,2.0,0.0,0.0,VMC,Unknown,"The complete loss of engine power, as reported by the pilot, for undetermined reasons.",25-09-2020
20090316X82041,Accident,ERA09LA199,2009-03-14,"Manassas, VA",United States,384317N,0773055W,HEF,Manassas Regional Airport,Non-Fatal,Substantial,Airplane,N770EZ,SHNIDERMAN ERVIN STANLEY,LONG-EZ,Yes,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,A fire of undetermined origin in the engine compartment.,25-09-2020
20090319X45005,Accident,ANC09LA025,2009-03-14,"Buckland, AK",United States,655853N,0161857W,PABL,Buckland,Non-Fatal,Substantial,Airplane,N4112K,PIPER,PA-31-350,No,2.0,Reciprocating,135,NSCH,Unknown,Frontier Flying Service,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to abort the landing while landing on a snow/ice-covered runway.,25-09-2020
20090320X23540,Accident,CEN09LA224,2009-03-14,"Lake Vermillion, MN",United States,474838N,0921721W,Unknown,Unknown,Non-Fatal,Substantial,Airplane,N3937T,Taylorcraft Corporation,F19,No,1.0,Reciprocating,091,Unknown,Personal,Pilot,0.0,0.0,1.0,0.0,VMC,Unknown,The pilot's failure to maintain proper pitch control resulting in a stall/spin.,25-09-2020
20090316X40723,Accident,CEN09CA212,2009-03-15,"Gardner, KS",United States,384814N,0945713W,K34,Gardner Municipal Airport,Non-Fatal,Substantial,Airplane,N43181,PIPER,PA28-151,No,1.0,Reciprocating,091,Unknown,Personal,BREAK EVEN AIRCRAFT RESOURCING LLC,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to ensure adequate clearance between the airplane's right wing and the building.,25-09-2020
20090316X84733,Accident,ERA09LA200,2009-03-15,"Gaithersburg, MD",United States,039953N,0771019W,GAI,Montgomery County,Non-Fatal,Substantial,Airplane,N213CP,CIRRUS DESIGN CORP,SR22,No,1.0,Reciprocating,091,Unknown,Personal,N2877B LLC,0.0,0.0,0.0,1.0,IMC,Unknown,The pilots spatial disorientation after the passenger door opened during flight in instrument meteorological conditions. Contributing to the accident was the pilots failure to properly secure the door latch.,25-09-2020
20090316X92527,Accident,CEN09LA209,2009-03-15,"Bellefontaine, OH",United States,402220N,0834912W,KEDJ,Bellefontaine Regional Airport,Non-Fatal,Substantial,Airplane,N9348S,BEECH,B24R,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,2.0,VMC,Unknown,"The inadequate torque of the Number 3 cylinder rod bolts by maintenance personnel, which resulted in a failure of the connecting rod and a total loss of engine power.",25-09-2020
20090316X92910,Accident,CEN09CA210,2009-03-15,"Bagley, MN",United States,472153N,0953138W,Unknown,Jackson Lake,Non-Fatal,Substantial,Airplane,N1831E,Aeronca Aircraft Corporation,7AC,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's delayed aborted takeoff, which resulted in the ski-equipped airplane running aground and striking trees.  Contributing to the accident was the slush layer that had formed since the previous landing.",25-09-2020
20090319X40536,Accident,CEN09CA219,2009-03-15,"Stanley, ND",United States,048183N,1022423W,08D,Stanley Municipal,Non-Fatal,Substantial,Airplane,N82041,AERONCA,7AC-CONV,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain directional control during landing.,25-09-2020
20090316X63351,Accident,CEN09CA215,2009-03-16,"Springfield, IL",United States,395039N,0894041W,KSPI,Abraham Lincoln Capital Arpt.,Non-Fatal,Substantial,Airplane,N2102,McCurdy,Pro Star PT-2,Yes,1.0,Reciprocating,091,Unknown,Flight Test,Unknown,0.0,1.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain directional control during the landing roll.,25-09-2020
20090320X05050,Accident,CEN09CA223,2009-03-16,"Taos, NM",United States,362717N,1054012W,KSKX,Taos Regional Airport,Non-Fatal,Substantial,Airplane,N342R,BEECH,D35,No,1.0,Reciprocating,091,Unknown,Personal,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,The failure of the student pilot to complete the before landing checklist.  Contributing to the accident was his failure to lower the landing gear before landing.,25-09-2020
20090318X54258,Accident,WPR09LA151,2009-03-17,"Casper, WY",United States,425428N,1062751W,CPR,Natrona County Int Airport,Non-Fatal,Substantial,Airplane,C-GCIL,Gates Learjet Corporation,Learjet 55,No,2.0,Turbo Fan,091,Unknown,Executive/corporate,Sunwest Aviation Ltd.,0.0,0.0,0.0,4.0,VMC,Unknown,The flight crew's failure to follow the manufacturers aircraft flight manual emergency procedures following a rejected takeoff that required a high energy stop inspection. Contributing to the accident was the flight's exceedence of the aircraft's maximum brake energy weight.,25-09-2020
